Date,Price,Open,High,Low,Vol.,Change %
01/16/2014,0.15,0.151,0.151,0.15,151.33K,0.00%
01/21/2014,0.15,0.151,0.151,0.15,296.91K,0.00%
01/23/2014,0.148,0.152,0.152,0.148,282.91K,-1.33%
01/27/2014,0.154,0.154,0.154,0.154,5.25K,4.05%
02/02/2014,0.15,0.154,0.157,0.15,162.53K,-2.60%
02/03/2014,0.152,0.152,0.152,0.152,5.15K,1.33%
02/04/2014,0.152,0.152,0.152,0.152,5.15K,0.00%
02/05/2014,0.15,0.15,0.15,0.15,5.25K,-1.32%
02/10/2014,0.152,0.15,0.153,0.15,115.57K,1.33%
02/11/2014,0.152,0.152,0.152,0.152,5.36K,0.00%
02/12/2014,0.152,0.152,0.152,0.152,31.52K,0.00%
02/13/2014,0.152,0.154,0.154,0.152,63.04K,0.00%
02/16/2014,0.155,0.155,0.155,0.155,42.03K,1.97%
02/17/2014,0.152,0.156,0.156,0.152,128.64K,-1.94%
02/18/2014,0.157,0.157,0.157,0.157,10.51K,3.29%
02/20/2014,0.157,0.158,0.158,0.157,21.01K,0.00%
02/27/2014,0.158,0.158,0.158,0.158,65.34K,0.64%
03/02/2014,0.161,0.158,0.161,0.158,12.75K,1.90%
03/03/2014,0.159,0.159,0.159,0.159,62.51K,-1.24%
03/05/2014,0.162,0.16,0.162,0.16,36.88K,1.89%
03/06/2014,0.162,0.162,0.162,0.162,10.51K,0.00%
03/09/2014,0.161,0.161,0.161,0.161,61.46K,-0.62%
03/10/2014,0.161,0.161,0.161,0.161,61.46K,0.00%
03/16/2014,0.157,0.157,0.157,0.157,63.45K,-2.48%
03/30/2014,0.15,0.15,0.15,0.15,5.13K,-4.46%
03/31/2014,0.15,0.15,0.15,0.15,20.50K,0.00%
04/09/2014,0.15,0.15,0.15,0.15,25.63K,0.00%
04/21/2014,0.146,0.146,0.146,0.146,5.13K,-2.67%
04/24/2014,0.146,0.146,0.146,0.146,10.25K,0.00%
04/28/2014,0.146,0.146,0.146,0.146,51.36K,0.00%
04/29/2014,0.145,0.146,0.146,0.145,143.24K,-0.68%
04/30/2014,0.144,0.144,0.144,0.144,70.52K,-0.69%
05/06/2014,0.144,0.144,0.144,0.144,1.54K,0.00%
05/15/2014,0.144,0.144,0.144,0.144,69.01K,0.00%
05/18/2014,0.144,0.144,0.144,0.144,34.51K,0.00%
05/19/2014,0.144,0.144,0.144,0.144,112.75K,0.00%
05/20/2014,0.144,0.144,0.144,0.144,34.51K,0.00%
05/21/2014,0.144,0.144,0.144,0.144,55.01K,0.00%
05/22/2014,0.142,0.144,0.144,0.142,55.48K,-1.39%
05/25/2014,0.142,0.142,0.142,0.142,1.53K,0.00%
06/02/2014,0.146,0.146,0.146,0.146,20.50K,2.82%
06/12/2014,0.15,0.151,0.151,0.15,60.48K,2.74%
06/26/2014,0.151,0.151,0.151,0.151,15.38K,0.67%
06/29/2014,0.151,0.151,0.151,0.151,61.50K,0.00%
06/30/2014,0.151,0.151,0.151,0.151,10.25K,0.00%
07/02/2014,0.151,0.151,0.151,0.151,25.63K,0.00%
07/09/2014,0.151,0.151,0.151,0.151,4.12M,0.00%
07/15/2014,0.151,0.151,0.151,0.151,56.38K,0.00%
07/21/2014,0.151,0.151,0.151,0.15,167.78K,0.00%
07/23/2014,0.151,0.151,0.151,0.151,399.75K,0.00%
08/07/2014,0.151,0.149,0.151,0.149,78.89K,0.00%
08/13/2014,0.151,0.151,0.151,0.151,1.06M,0.00%
08/14/2014,0.151,0.151,0.151,0.151,3.08K,0.00%
08/18/2014,0.148,0.148,0.148,0.148,3.08K,-1.99%
08/19/2014,0.15,0.15,0.15,0.15,483.80K,1.35%
08/21/2014,0.15,0.15,0.15,0.15,33.16K,0.00%
08/24/2014,0.15,0.15,0.15,0.15,33.16K,0.00%
08/25/2014,0.149,0.149,0.149,0.149,33.38K,-0.67%
08/26/2014,0.149,0.149,0.149,0.149,33.16K,0.00%
08/27/2014,0.15,0.149,0.15,0.149,240.91K,0.67%
08/28/2014,0.15,0.15,0.15,0.15,33.16K,0.00%
08/31/2014,0.146,0.15,0.15,0.146,33.21K,-2.67%
09/01/2014,0.151,0.15,0.151,0.15,371.43K,3.42%
09/04/2014,0.15,0.15,0.15,0.15,469.08K,-0.66%
09/10/2014,0.15,0.15,0.15,0.15,418.25K,0.00%
09/16/2014,0.15,0.15,0.15,0.15,43.96K,0.00%
09/21/2014,0.15,0.15,0.15,0.15,0.45K,0.00%
10/16/2014,0.141,0.141,0.141,0.141,35.22K,-6.00%
10/20/2014,0.141,0.141,0.141,0.141,30.45K,0.00%
11/30/2014,0.137,0.137,0.137,0.137,182.35K,-2.84%
12/31/2014,0.146,0.146,0.146,0.146,7.69K,6.57%
01/22/2015,0.149,0.149,0.149,0.149,7.69K,2.05%
04/01/2015,0.14,0.14,0.14,0.14,31.83K,-6.04%
04/02/2015,0.141,0.14,0.141,0.14,48.27K,0.71%
04/15/2015,0.14,0.14,0.141,0.14,136.97K,-0.71%
07/09/2015,0.14,0.14,0.14,0.14,22.12K,0.00%
07/22/2015,0.143,0.143,0.143,0.143,106.84K,2.14%
10/22/2015,0.143,0.143,0.143,0.143,3.65K,0.00%
12/07/2015,0.122,0.122,0.125,0.122,157.76K,-14.69%
12/21/2015,0.121,0.121,0.121,0.121,22.38K,-0.82%
12/28/2015,0.119,0.121,0.121,0.119,69.20K,-1.65%
03/23/2016,0.128,0.128,0.128,0.128,65.76K,7.56%
04/05/2016,0.131,0.131,0.131,0.131,21.28K,2.34%
04/07/2016,0.131,0.131,0.131,0.131,48.95K,0.00%
04/10/2016,0.131,0.131,0.131,0.131,34.69K,0.00%
04/11/2016,0.131,0.131,0.131,0.131,43.93K,0.00%
04/20/2016,0.131,0.131,0.131,0.131,28.88K,0.00%
04/25/2016,0.131,0.131,0.131,0.131,46.93K,0.00%
04/26/2016,0.127,0.131,0.131,0.127,43.81K,-3.05%
05/09/2016,0.13,0.13,0.13,0.13,116.47K,2.36%
05/12/2016,0.126,0.126,0.126,0.126,0.46K,-3.08%
05/30/2016,0.125,0.125,0.125,0.125,4.26K,-0.79%
06/07/2016,0.125,0.125,0.125,0.125,4.79K,0.00%
06/08/2016,0.122,0.125,0.125,0.122,1.06K,-2.40%
06/09/2016,0.122,0.122,0.122,0.122,0.53K,0.00%
07/27/2016,0.13,0.13,0.13,0.13,10.64K,6.56%
09/01/2016,0.13,0.13,0.13,0.13,,0.00%
09/20/2016,0.123,0.125,0.125,0.123,165.50K,-5.38%
09/21/2016,0.123,0.123,0.123,0.123,10.64K,0.00%
10/04/2016,0.12,0.12,0.12,0.12,0.11K,-2.44%
10/30/2016,0.123,0.123,0.123,0.123,2.95M,2.50%
01/15/2017,0.132,0.123,0.132,0.123,53.21K,7.32%
01/24/2017,0.134,0.132,0.134,0.132,38.18K,1.52%
01/26/2017,0.147,0.145,0.147,0.145,84.30K,9.70%
01/30/2017,0.146,0.146,0.146,0.146,47.99K,-0.68%
02/15/2017,0.147,0.147,0.147,0.147,230.28K,0.68%
02/16/2017,0.147,0.147,0.147,0.147,212.80K,0.00%
02/21/2017,0.147,0.147,0.147,0.147,63.84K,0.00%
02/22/2017,0.147,0.147,0.147,0.147,212.80K,0.00%
02/26/2017,0.147,0.147,0.147,0.147,532.01K,0.00%
02/28/2017,0.147,0.147,0.147,0.147,532.01K,0.00%
03/08/2017,0.147,0.147,0.147,0.147,107.24K,0.00%
03/22/2017,0.137,0.137,0.137,0.137,298.24K,-6.80%
05/01/2017,0.129,0.129,0.129,0.129,6.45K,-5.84%
05/02/2017,0.129,0.129,0.129,0.129,12.36K,0.00%
05/15/2017,0.122,0.122,0.122,0.122,0.56K,-5.43%
05/28/2017,0.131,0.131,0.131,0.131,142.84K,7.38%
06/12/2017,0.131,0.131,0.131,0.131,12.08K,0.00%
06/14/2017,0.128,0.128,0.128,0.128,55.47K,-2.29%
07/05/2017,0.131,0.131,0.131,0.131,1.17M,2.34%
07/12/2017,0.131,0.131,0.131,0.131,949.99K,0.00%
07/19/2017,0.12,0.12,0.12,0.12,0.47K,-8.40%
08/22/2017,0.13,0.13,0.13,0.13,110.94K,8.33%
11/28/2017,0.126,0.126,0.126,0.126,1.04K,-3.08%
01/25/2018,0.13,0.13,0.13,0.13,0.33K,3.17%
04/08/2018,0.128,0.128,0.128,0.128,25.77K,-1.54%
04/12/2018,0.116,0.125,0.125,0.116,407.83K,-9.38%
04/19/2018,0.125,0.121,0.125,0.121,116.17K,7.76%
05/01/2018,0.124,0.124,0.124,0.124,0.11K,-0.80%
05/07/2018,0.124,0.124,0.124,0.124,11.06K,0.00%
05/13/2018,0.124,0.124,0.124,0.124,0.76K,0.00%
05/21/2018,0.121,0.121,0.121,0.121,0.82K,-2.42%
06/25/2018,0.112,0.112,0.112,0.112,1.07K,-7.44%
07/09/2018,0.124,0.124,0.124,0.124,0.11K,10.71%
07/10/2018,0.126,0.112,0.126,0.112,38.54K,1.61%
08/14/2018,0.122,0.122,0.122,0.122,5.26K,-3.17%
10/15/2018,0.127,0.122,0.127,0.122,8.15K,4.10%
01/15/2019,0.134,0.125,0.134,0.125,522.50K,5.51%
01/23/2019,0.132,0.132,0.132,0.132,86.44K,-1.49%
01/31/2019,0.134,0.136,0.136,0.134,18.81K,1.52%
02/05/2019,0.135,0.135,0.135,0.135,148.39K,0.75%
02/17/2019,0.144,0.144,0.144,0.144,0.84K,6.67%
03/12/2019,0.135,0.135,0.135,0.135,154.27K,-6.25%
03/18/2019,0.135,0.135,0.135,0.135,101.61K,0.00%
04/14/2019,0.135,0.135,0.135,0.135,15.00K,0.00%
08/20/2019,0.135,0.135,0.135,0.135,1.29M,0.00%
08/22/2019,0.14,0.14,0.14,0.14,10.00K,3.70%
09/11/2019,0.138,0.138,0.138,0.138,1.00M,-1.43%
09/12/2019,0.14,0.14,0.14,0.14,23.50K,1.45%
09/30/2019,0.139,0.14,0.14,0.139,136.39K,-0.71%
02/02/2020,0.136,0.136,0.136,0.136,9.70K,-2.16%
02/04/2020,0.142,0.142,0.142,0.142,12.50K,4.41%
02/12/2020,0.136,0.138,0.138,0.136,550.00K,-4.23%
02/13/2020,0.14,0.14,0.14,0.14,11.20K,2.94%
03/01/2020,0.142,0.142,0.142,0.142,6.00K,1.43%
03/26/2020,0.136,0.136,0.136,0.136,0.21K,-4.23%
03/29/2020,0.136,0.136,0.136,0.136,0.10K,0.00%
04/06/2020,0.13,0.13,0.13,0.13,0.20K,-4.41%
05/05/2020,0.142,0.145,0.145,0.142,346.74K,9.23%
05/28/2020,0.145,0.145,0.145,0.145,18.00K,2.11%
09/10/2020,0.14,0.14,0.14,0.14,400.00K,-3.45%
10/25/2020,0.135,0.135,0.135,0.135,0.49K,-3.57%
10/28/2020,0.13,0.126,0.13,0.126,177.09K,-3.70%
11/03/2020,0.136,0.134,0.136,0.134,62.18K,4.62%
11/17/2020,0.132,0.135,0.135,0.132,1.07M,-2.94%
12/22/2020,0.121,0.13,0.13,0.121,26.64K,-8.33%
12/23/2020,0.125,0.125,0.125,0.125,23.40K,3.31%
02/07/2021,0.135,0.135,0.135,0.135,2.48K,8.00%
02/08/2021,0.125,0.125,0.125,0.125,36.12K,-7.41%
02/10/2021,0.13,0.13,0.13,0.13,257.00K,4.00%
02/11/2021,0.132,0.132,0.132,0.132,33.00K,1.54%
03/07/2021,0.132,0.132,0.132,0.132,0.42K,0.00%
03/23/2021,0.113,0.113,0.123,0.113,106.82K,-14.24%
03/25/2021,0.113,0.113,0.113,0.113,10.60K,0.00%
03/30/2021,0.106,0.106,0.106,0.106,40.35K,-6.67%
03/31/2021,0.113,0.113,0.113,0.113,43.46K,7.14%
04/20/2021,0.108,0.108,0.108,0.108,6.41M,-4.17%
04/21/2021,0.113,0.113,0.113,0.113,31.80K,4.35%
04/25/2021,0.108,0.108,0.108,0.108,5.30K,-4.17%
05/06/2021,0.111,0.111,0.111,0.111,26.50K,2.61%
05/23/2021,0.104,0.104,0.104,0.104,10.60K,-6.78%
06/07/2021,0.104,0.105,0.105,0.104,116.60K,0.00%
06/10/2021,0.104,0.104,0.104,0.104,5.30K,0.00%
06/14/2021,0.106,0.106,0.106,0.106,21.20K,1.82%
06/16/2021,0.107,0.107,0.107,0.107,53.00K,0.89%
06/17/2021,0.107,0.107,0.107,0.107,2.76K,0.00%
06/20/2021,0.107,0.107,0.107,0.107,29.04K,0.00%
06/23/2021,0.106,0.106,0.106,0.106,21.20K,-0.89%
06/30/2021,0.11,0.11,0.11,0.11,37.10K,4.46%
07/12/2021,0.107,0.11,0.11,0.107,11.66K,-3.42%
07/13/2021,0.106,0.107,0.107,0.106,46.99K,-0.89%
08/16/2021,0.102,0.104,0.104,0.102,206.70K,-3.57%
09/01/2021,0.1,0.1,0.1,0.1,29.04K,-1.85%
09/02/2021,0.099,0.099,0.099,0.099,28.56K,-0.94%
09/06/2021,0.099,0.099,0.099,0.099,37.10K,0.00%
09/08/2021,0.099,0.099,0.099,0.099,42.40K,0.00%
09/21/2021,0.098,0.098,0.098,0.098,2.97K,-0.95%
10/10/2021,0.094,0.094,0.094,0.094,2.12K,-3.85%
10/13/2021,0.102,0.102,0.102,0.102,38.16K,8.00%
10/20/2021,0.099,0.1,0.1,0.099,2.97K,-2.78%
10/21/2021,0.099,0.099,0.099,0.099,24.38K,0.00%
10/26/2021,0.096,0.096,0.096,0.096,46.43K,-2.86%
10/27/2021,0.093,0.094,0.094,0.093,218.21K,-2.94%
10/31/2021,0.092,0.092,0.092,0.092,59.94K,-1.01%
11/03/2021,0.09,0.092,0.092,0.09,129.43K,-3.06%
11/10/2021,0.086,0.085,0.086,0.085,1.20M,-4.21%
11/11/2021,0.086,0.086,0.086,0.086,50.47K,0.00%
11/15/2021,0.083,0.083,0.083,0.083,2.65K,-3.30%
11/16/2021,0.086,0.086,0.086,0.086,1.27K,3.41%
11/25/2021,0.087,0.087,0.087,0.087,5.49K,1.10%
12/06/2021,0.087,0.087,0.087,0.087,11.50K,0.00%
12/15/2021,0.084,0.084,0.084,0.084,2.94K,-3.26%
12/22/2021,0.087,0.087,0.087,0.087,10.60K,3.37%
12/23/2021,0.087,0.087,0.087,0.087,217.61K,0.00%
01/06/2022,0.095,0.094,0.095,0.094,42.40K,9.78%
01/10/2022,0.105,0.099,0.105,0.099,10.60K,9.90%
01/13/2022,0.094,0.094,0.094,0.094,74.20K,-9.91%
01/27/2022,0.104,0.104,0.104,0.104,27.40K,10.00%
01/30/2022,0.108,0.108,0.108,0.108,20.14K,4.55%
01/31/2022,0.11,0.108,0.11,0.108,39.54K,1.74%
02/07/2022,0.11,0.11,0.111,0.11,48.35K,0.00%
02/13/2022,0.106,0.106,0.106,0.106,7.74M,-4.27%
02/16/2022,0.111,0.111,0.111,0.111,21.20K,5.36%
02/17/2022,0.111,0.111,0.111,0.111,10.60K,0.00%
02/21/2022,0.111,0.111,0.111,0.111,21.20K,0.00%
02/22/2022,0.112,0.113,0.113,0.112,1.39M,0.85%
02/23/2022,0.115,0.115,0.115,0.115,23.20K,2.52%
02/24/2022,0.115,0.116,0.116,0.115,7.91K,0.00%
02/28/2022,0.115,0.115,0.115,0.115,5.86K,0.00%
03/02/2022,0.111,0.117,0.117,0.111,22.26K,-3.28%
03/06/2022,0.111,0.111,0.111,0.111,10.60K,0.00%
03/09/2022,0.11,0.11,0.11,0.11,24.16K,-0.85%
03/10/2022,0.111,0.111,0.111,0.111,43.57K,0.86%
03/15/2022,0.109,0.109,0.109,0.109,21.20K,-1.70%
03/21/2022,0.112,0.112,0.112,0.112,0.11K,2.59%
03/24/2022,0.112,0.112,0.113,0.112,26.07K,0.00%
03/28/2022,0.113,0.113,0.113,0.113,10.60K,0.84%
04/11/2022,0.113,0.113,0.113,0.113,31.80K,0.00%
04/12/2022,0.113,0.113,0.113,0.113,11.87K,0.00%
04/13/2022,0.113,0.117,0.117,0.113,91.83K,0.00%
04/14/2022,0.118,0.119,0.119,0.117,74.20K,4.17%
04/18/2022,0.117,0.117,0.117,0.117,132.50K,-0.80%
04/19/2022,0.119,0.118,0.119,0.118,31.80K,1.61%
04/24/2022,0.113,0.114,0.114,0.113,42.40K,-4.76%
04/25/2022,0.113,0.114,0.114,0.113,49.40K,0.00%
04/28/2022,0.112,0.112,0.112,0.112,13.25K,-0.83%
05/31/2022,0.109,0.109,0.109,0.109,47.70K,-2.52%
06/15/2022,0.107,0.107,0.107,0.107,8.67K,-2.59%
06/20/2022,0.107,0.107,0.107,0.107,1.47K,0.00%
06/21/2022,0.108,0.108,0.108,0.108,95.40K,0.88%
07/27/2022,0.111,0.11,0.111,0.11,41.94K,3.51%
07/28/2022,0.109,0.111,0.111,0.109,53.00K,-1.70%
08/01/2022,0.108,0.108,0.108,0.108,20.74K,-0.86%
08/02/2022,0.108,0.108,0.108,0.108,51.94K,0.00%
08/03/2022,0.108,0.108,0.108,0.108,38.16K,0.00%
08/04/2022,0.109,0.108,0.109,0.108,34.45K,0.87%
08/07/2022,0.109,0.109,0.109,0.109,1.06M,0.00%
08/09/2022,0.109,0.109,0.109,0.109,10.60K,0.00%
08/10/2022,0.109,0.109,0.109,0.109,1.37M,0.00%
08/16/2022,0.113,0.109,0.113,0.109,42.40K,3.45%
08/28/2022,0.111,0.111,0.111,0.111,2.25K,-1.67%
08/29/2022,0.111,0.111,0.111,0.111,6.97K,0.00%
09/01/2022,0.111,0.111,0.111,0.111,11.98K,0.00%
09/14/2022,0.111,0.111,0.111,0.111,8.55K,0.00%
09/15/2022,0.111,0.111,0.111,0.111,10.60K,0.00%
09/26/2022,0.11,0.11,0.11,0.11,4.50K,-0.85%
10/03/2022,0.111,0.111,0.111,0.111,5.30K,0.86%
10/05/2022,0.111,0.111,0.111,0.111,0.32K,0.00%
10/06/2022,0.111,0.111,0.111,0.111,0.21K,0.00%
11/13/2022,0.108,0.108,0.108,0.108,9.18K,-2.54%
12/12/2022,0.108,0.108,0.108,0.108,9.19K,0.00%
12/13/2022,0.119,0.119,0.119,0.119,2.12K,9.56%
12/20/2022,0.113,0.113,0.13,0.113,25.71K,-4.76%
12/21/2022,0.108,0.111,0.111,0.108,28.25K,-4.17%
01/04/2023,0.111,0.111,0.111,0.111,19.06K,2.61%
01/08/2023,0.109,0.109,0.109,0.109,6.87K,-1.70%
01/26/2023,0.11,0.11,0.11,0.11,21.20K,0.86%
01/29/2023,0.113,0.113,0.113,0.113,1.59K,2.56%
01/30/2023,0.125,0.118,0.125,0.118,20.71K,10.00%
02/01/2023,0.126,0.126,0.126,0.126,10.71K,1.52%
02/02/2023,0.126,0.126,0.126,0.126,318.00K,0.00%
02/05/2023,0.133,0.126,0.133,0.126,50.27K,5.22%
02/07/2023,0.132,0.132,0.132,0.132,26.50K,-0.71%
02/08/2023,0.132,0.132,0.132,0.132,2.38K,0.00%
02/23/2023,0.131,0.131,0.131,0.131,54.59K,-0.71%
02/26/2023,0.132,0.13,0.132,0.13,14.58K,0.72%
02/27/2023,0.142,0.13,0.142,0.13,62.54K,7.14%
02/28/2023,0.142,0.134,0.142,0.134,116.60K,0.00%
03/01/2023,0.134,0.134,0.134,0.134,21.20K,-5.33%
03/02/2023,0.134,0.134,0.134,0.134,31.80K,0.00%
03/05/2023,0.138,0.136,0.138,0.136,58.30K,2.82%
03/06/2023,0.138,0.138,0.138,0.138,5.30K,0.00%
03/07/2023,0.136,0.136,0.136,0.136,15.90K,-1.37%
03/08/2023,0.136,0.136,0.136,0.136,0.21K,0.00%
03/15/2023,0.136,0.136,0.136,0.136,53.00K,0.00%
03/20/2023,0.134,0.134,0.134,0.134,2.23K,-1.39%
03/27/2023,0.134,0.134,0.134,0.134,3.72K,0.00%
04/05/2023,0.126,0.122,0.126,0.121,42.20K,-5.94%
04/13/2023,0.132,0.126,0.132,0.126,3.76K,4.76%
04/25/2023,0.123,0.126,0.126,0.123,0.80K,-6.82%
05/11/2023,0.12,0.12,0.122,0.118,42.04K,-2.44%
05/14/2023,0.124,0.116,0.124,0.116,50.90K,3.33%
05/18/2023,0.117,0.119,0.119,0.117,3.60K,-5.65%
05/23/2023,0.116,0.116,0.116,0.116,5.90K,-0.85%
05/24/2023,0.117,0.117,0.117,0.117,4.07K,0.86%
05/29/2023,0.117,0.116,0.117,0.115,14.60K,0.00%
06/06/2023,0.118,0.118,0.118,0.118,35.00K,0.85%
06/07/2023,0.123,0.118,0.123,0.118,90.00K,4.24%
06/14/2023,0.127,0.122,0.127,0.122,30.00K,3.25%
06/21/2023,0.132,0.132,0.132,0.132,10.00K,3.94%
06/26/2023,0.13,0.13,0.13,0.13,5.00K,-1.52%
07/04/2023,0.12,0.12,0.12,0.12,4.35K,-7.69%
07/10/2023,0.132,0.13,0.132,0.13,119.12K,10.00%
07/11/2023,0.145,0.134,0.145,0.134,658.54K,9.85%
07/12/2023,0.151,0.145,0.151,0.145,260.00K,4.14%
07/13/2023,0.155,0.155,0.155,0.155,20.00K,2.65%
07/24/2023,0.156,0.152,0.156,0.152,150.00K,0.65%
07/27/2023,0.156,0.156,0.162,0.156,50.15K,0.00%
07/30/2023,0.158,0.157,0.158,0.157,35.85K,1.28%
08/03/2023,0.166,0.166,0.166,0.166,10.00K,5.06%
12/28/2023,0.176,0.176,0.176,0.176,5.60K,6.02%
12/31/2023,0.18,0.166,0.18,0.166,17.24M,2.27%
01/01/2024,0.166,0.166,0.166,0.166,3.00K,-7.78%
01/30/2024,0.166,0.166,0.166,0.166,28.09K,0.00%
01/31/2024,0.166,0.166,0.166,0.166,15.00K,0.00%
02/01/2024,0.15,0.15,0.15,0.15,0.10K,-9.64%
02/06/2024,0.16,0.16,0.16,0.16,2.50K,6.67%
03/04/2024,0.16,0.16,0.16,0.16,1.01K,0.00%
03/28/2024,0.16,0.16,0.16,0.16,21.07K,0.00%
03/31/2024,0.175,0.161,0.175,0.161,1.00K,9.38%
04/14/2024,0.175,0.175,0.175,0.175,2.85K,0.00%
04/21/2024,0.175,0.175,0.175,0.175,5.70K,0.00%
04/30/2024,0.165,0.165,0.165,0.165,5.68K,-5.71%
05/07/2024,0.165,0.165,0.165,0.165,60.00K,0.00%
05/08/2024,0.165,0.165,0.165,0.165,50.00K,0.00%
05/14/2024,0.165,0.165,0.165,0.164,60.00K,0.00%
05/29/2024,0.16,0.16,0.16,0.16,12.50K,-3.03%
05/30/2024,0.155,0.155,0.155,0.155,100.00K,-3.12%
06/13/2024,0.15,0.15,0.15,0.15,6.50K,-3.23%
06/30/2024,0.154,0.154,0.154,0.154,2.00K,2.67%
07/08/2024,0.15,0.15,0.15,0.15,10.00K,-2.60%
08/01/2024,0.14,0.145,0.145,0.14,60.00K,-6.67%
08/22/2024,0.14,0.139,0.14,0.139,57.32K,0.00%
08/29/2024,0.15,0.15,0.15,0.15,1.00K,7.14%
09/03/2024,0.14,0.14,0.14,0.14,26.11K,-6.67%
09/04/2024,0.135,0.15,0.15,0.135,1.00K,-3.57%
09/10/2024,0.135,0.135,0.135,0.135,,0.00%
09/11/2024,0.135,0.135,0.135,0.135,19.50K,0.00%
09/12/2024,0.135,0.135,0.135,0.135,,0.00%
09/16/2024,0.135,0.135,0.135,0.135,,0.00%
09/17/2024,0.135,0.135,0.135,0.135,,0.00%
09/18/2024,0.135,0.135,0.135,0.135,,0.00%
09/19/2024,0.135,0.135,0.135,0.135,,0.00%
09/22/2024,0.135,0.135,0.135,0.135,,0.00%
09/23/2024,0.135,0.135,0.135,0.135,,0.00%
09/24/2024,0.135,0.135,0.135,0.135,,0.00%
09/25/2024,0.135,0.135,0.135,0.135,,0.00%
09/26/2024,0.135,0.135,0.135,0.135,,0.00%
09/29/2024,0.135,0.135,0.135,0.135,,0.00%
09/30/2024,0.135,0.135,0.135,0.135,,0.00%
10/01/2024,0.135,0.135,0.135,0.135,,0.00%
10/02/2024,0.135,0.135,0.135,0.135,,0.00%
10/03/2024,0.135,0.135,0.135,0.135,,0.00%
10/06/2024,0.135,0.135,0.135,0.135,,0.00%
10/07/2024,0.135,0.135,0.135,0.135,,0.00%
10/08/2024,0.135,0.135,0.135,0.135,,0.00%
10/09/2024,0.135,0.135,0.135,0.135,,0.00%
10/10/2024,0.135,0.135,0.135,0.135,,0.00%
10/13/2024,0.135,0.135,0.135,0.135,,0.00%
10/14/2024,0.135,0.135,0.135,0.135,,0.00%
10/15/2024,0.135,0.135,0.135,0.135,,0.00%
10/16/2024,0.135,0.135,0.135,0.135,,0.00%
10/17/2024,0.135,0.135,0.135,0.135,,0.00%
10/20/2024,0.132,0.132,0.132,0.132,2.34K,-2.22%
10/21/2024,0.132,0.132,0.132,0.132,,0.00%
10/22/2024,0.132,0.132,0.132,0.132,,0.00%
10/23/2024,0.132,0.132,0.132,0.132,,0.00%
10/24/2024,0.132,0.132,0.132,0.132,,0.00%
10/27/2024,0.132,0.132,0.132,0.132,,0.00%
10/28/2024,0.132,0.132,0.132,0.132,,0.00%
10/29/2024,0.132,0.132,0.132,0.132,,0.00%
10/30/2024,0.132,0.133,0.133,0.132,47.66K,0.00%
10/31/2024,0.132,0.132,0.132,0.132,,0.00%
11/03/2024,0.132,0.132,0.132,0.132,,0.00%
11/04/2024,0.132,0.132,0.132,0.132,,0.00%
11/05/2024,0.132,0.132,0.132,0.132,,0.00%
11/06/2024,0.132,0.132,0.132,0.132,,0.00%
11/07/2024,0.132,0.132,0.132,0.132,,0.00%
11/10/2024,0.132,0.132,0.132,0.132,,0.00%
11/11/2024,0.132,0.132,0.132,0.132,,0.00%
11/12/2024,0.132,0.132,0.132,0.132,0.50K,0.00%
11/13/2024,0.132,0.132,0.132,0.132,,0.00%
11/14/2024,0.132,0.132,0.132,0.132,,0.00%
11/17/2024,0.132,0.132,0.132,0.132,,0.00%
11/18/2024,0.132,0.132,0.132,0.132,,0.00%
11/19/2024,0.132,0.132,0.132,0.132,,0.00%
11/24/2024,0.132,0.132,0.132,0.132,,0.00%
11/25/2024,0.132,0.132,0.132,0.132,,0.00%
11/26/2024,0.132,0.132,0.132,0.132,,0.00%
11/27/2024,0.132,0.132,0.132,0.132,,0.00%
11/28/2024,0.132,0.132,0.132,0.132,,0.00%
12/01/2024,0.132,0.132,0.132,0.132,,0.00%
12/02/2024,0.132,0.132,0.132,0.132,,0.00%
12/03/2024,0.132,0.132,0.132,0.132,,0.00%
12/04/2024,0.132,0.132,0.132,0.132,,0.00%
12/05/2024,0.132,0.132,0.132,0.132,,0.00%
12/08/2024,0.132,0.132,0.132,0.132,,0.00%
12/09/2024,0.132,0.132,0.132,0.132,,0.00%
12/10/2024,0.132,0.132,0.132,0.132,,0.00%
12/11/2024,0.132,0.132,0.132,0.132,,0.00%
12/12/2024,0.132,0.132,0.132,0.132,,0.00%
12/15/2024,0.132,0.132,0.132,0.132,,0.00%
12/16/2024,0.132,0.132,0.132,0.132,,0.00%
12/17/2024,0.132,0.132,0.132,0.132,,0.00%
12/18/2024,0.132,0.132,0.132,0.132,,0.00%
12/19/2024,0.132,0.132,0.132,0.132,,0.00%
12/22/2024,0.132,0.132,0.132,0.132,,0.00%
12/23/2024,0.132,0.132,0.132,0.132,0.10K,0.00%
12/24/2024,0.125,0.125,0.125,0.125,19.63K,-5.30%
12/25/2024,0.135,0.132,0.135,0.132,12.87K,8.00%
12/26/2024,0.135,0.135,0.135,0.135,,0.00%
12/29/2024,0.135,0.135,0.135,0.135,,0.00%
12/30/2024,0.14,0.14,0.14,0.14,10.00K,3.70%
12/31/2024,0.14,0.15,0.15,0.13,36.00K,0.00%
01/01/2025,0.138,0.138,0.138,0.138,15.00K,-1.43%
01/02/2025,0.138,0.138,0.138,0.138,,0.00%
01/05/2025,0.138,0.138,0.138,0.138,,0.00%
01/06/2025,0.138,0.138,0.138,0.138,,0.00%
